"Vroom ",1991,"LANKHOR
UBI SOFT ENTERTAINMENT SOFTWARE
","AMIGA
ATARI ST
DOS
"
"Vroom: Data Disk ",1992,"LANKHOR
","AMIGA
ATARI ST
"
"VR Soccer '96 ",1995,"GREENWOOD ENTERTAINMENT SOFTWARE GMBH
GREMLIN INTERACTIVE LTD.
INTERPLAY ENTERTAINMENT CORP.
NAXAT SOFT
","DOS
MACINTOSH
PLAYSTATION
SEGA SATURN
WINDOWS
"
"VR Sports Powerboat Racing ",1998,"INTERPLAY PRODUCTIONS INC.
INTERPLAY ENTERTAINMENT CORP.
INTERPLAY PRODUCTIONS LTD.
","PLAYSTATION
WINDOWS
"
"VR Stalker ",1994,"AMERICAN LASER GAMES INC.
","3DO
"
"VS. Super Mario Bros. ",1986,"NINTENDO CO. LTD.
","ARCADE
"
"V-Tetris ",1995,"BULLET-PROOF SOFTWARE INC.
","VIRTUAL BOY
"
"Vtoraya Mirovaya: Izdanie Vtoroe ",2007,"1C COMPANY
","WINDOWS
"
"Vulcanology: The MiniSeries Collection ",1999,"VULCAN SOFTWARE LIMITED
","AMIGA
"
"Vulcan: The Tunisian Campaign ",1986,"CASES COMPUTER SIMULATIONS LTD.
","AMIGA
AMSTRAD CPC
ATARI ST
DOS
ZX SPECTRUM
"
"Vulgus ",1984,"CAPCOM CO. LTD.
","ARCADE
"
"Vultures ",1983,"J. MORRISON
","MICROS
"
"VVVVVV ",2010,"NICALIS INC.
","BROWSER
LINUX
MACINTOSH
NINTENDO 3DS
WINDOWS
"
"V-Wing ",1997,"UNKNOWN PUBLISHER{S}
","DOS
"
"VW Lupo Cup ",2001,"VOLKSWAGEN
","WINDOWS
"
"Vyrox ",2000,"HORIZONT ENTERTAINMENT
","WINDOWS
"
"Vyruz: Destruction of the Untel Empire ",2001,"CDV SOFTWARE ENTERTAINMENT AG
","WINDOWS
"
"Wabbit ",1982,"APOLLO INC.
","ATARI 2600
"
"Wachenr?der ",1998,"SEGA ENTERPRISES LTD.
","SEGA SATURN
"
"Wacki: Kosmiczna Rozgrywka ",1998,"SEVEN STARS MULTIMEDIA
","WINDOWS
"
"Wacky Darts ",1987,"BLUE RIBBON SOFTWARE LTD.
CODEMASTERS
","AMIGA
AMSTRAD CPC
ATARI ST
COMMODORE 64
MSX
ZX SPECTRUM
"
"Wacky Funsters! The Geekwad's Guide to Gaming ",1992,"TSUNAMI MEDIA INC.
","DOS
"
"Wacky Races ",1991,"HI-TEC SOFTWARE LTD.
","AMIGA
AMSTRAD CPC
ATARI ST
COMMODORE 64
ZX SPECTRUM
"
"Wacky Races ",2004,"MACROSPACE LTD
","J2ME
"
"Wacky Races ",2000,"INFOGRAMES EUROPE SA
INFOGRAMES FRANCE S.A.S.
INFOGRAMES INC.
","DREAMCAST
GAME BOY COLOR
PLAYSTATION
PLAYSTATION 2
WINDOWS
"
"Wacky Races ",1991,"ATLUS CO. LTD.
ATLUS SOFTWARE INC.
","NES
"
"Wacky Wheels ",1994,"APOGEE SOFTWARE LTD.
FORMGEN INC.
","DOS
"
"Wacky Wizard ",1987,"UPTIME DISK MONTHLY
","APPLE II
"
"The Wacky World of Miniature Golf with Eugene Levy ",1993,"PHILIPS INTERACTIVE MEDIA INC.
","CD-I
"
"Wacky World of Sports ",2009,"SEGA CORPORATION
SEGA EUROPE LTD.
SEGA OF AMERICA INC.
","WII
"
"Wacky Worlds Creativity Studio ",1994,"SEGA OF AMERICA INC.
","GENESIS
"
"Wade Hixton's Counter Punch ",2004,"DESTINATION SOFTWARE INC.
ZOO DIGITAL PUBLISHING LTD
","GAME BOY ADVANCE
"
"Wages of War: The Business of Battle ",1996,"NEW WORLD COMPUTING INC.
","WINDOWS
"
"Waiting for Godot ",2011,"UNKNOWN PUBLISHER{S}
","BROWSER
"
"Wai Wai World ",1988,"KONAMI INDUSTRY CO. LTD.
","NES
"
"Wai Wai World 2 - SOS!! Parsley Jo  ",1991,"KONAMI INDUSTRY CO. LTD.
","NES
"
"Wake ",2010,"BOSS BADDIE
","WINDOWS
"
"Wakeari! ",2011,"ILLUSION
","WINDOWS
"
"Wakeboarding Unleashed featuring Shaun Murray ",2003,"ASPYR MEDIA INC.
ATVI FRANCE SARL
","GAME BOY ADVANCE
"
"Wakeboarding Unleashed featuring Shaun Murray ",2003,"ACTIVISION [UK] LIMITED
ACTIVISION DEUTSCHLAND GMBH
ACTIVISION PUBLISHING INC.
ASPYR MEDIA INC.
","MACINTOSH
PLAYSTATION 2
WINDOWS
XBOX
"
"Waker ",2009,"SINGAPORE-MIT GAMBIT GAME LAB
","BROWSER
"
"Wake Up Calls ",2004,"ORISINAL
","BROWSER
"
"Wakfu ",2012,"ANKAMA GAMES
SQUARE ENIX INC.
","LINUX
MACINTOSH
WINDOWS
"
"Waking Mars ",2012,"TIGER STYLE LLC
","ANDROID
IPAD
IPHONE
LINUX
MACINTOSH
WINDOWS
"
"Wakoku Seiha Den ",1994,"MIC
","FM TOWNS
"
"Wakusei Kogekitai: Little Cats ",1997,"FAMILY SOFT CO. LTD.
NEC HOME ELECTRONICS LTD.
","PC-FX
PLAYSTATION
"
"Wakusei Omega no Q Oji ",1996,"STUDIO TWINKLE
","PC-98
"
"Wakusei Woodstock: Funky Horror Band ",1991,"SEGA ENTERPRISES LTD.
","SEGA CD
"
"Waku Waku 7 ",1996,"D4 ENTERPRISE INC.
SNK CORPORATION
SUN CORPORATION
","ARCADE
NEO GEO
SEGA SATURN
WII
"
"Waku Waku Puyo Puyo Dungeon  ",1998,"COMPILE
","SEGA SATURN
"
"Waku Waku Puyo Puyo Dungeon Limited Edition ",1998,"COMPILE
","SEGA SATURN
"
"WakuWaku Ski Wonder Spur ",1995,"HUMAN ENTERTAINMENT INC.
","SNES
"
"Walaber's Trampoline ",2006,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Walker ",1993,"PSYGNOSIS LIMITED
","AMIGA
"
"The Walking Dead: 400 Days ",2013,"TELLTALE INC.
","IPAD
IPHONE
MACINTOSH
PLAYSTATION 3
WINDOWS
XBOX 360
"
"The Walking Dead Collector's Edition ",2012,"TELLTALE INC.
","PLAYSTATION 3
XBOX 360
"
"The Walking Dead: Episode 2 - Starved for Help ",2012,"TELLTALE INC.
","IPAD
IPHONE
PLAYSTATION 3
XBOX 360
"
"The Walking Dead: Episode 3 - Long Road Ahead ",2012,"TELLTALE INC.
","IPAD
IPHONE
PLAYSTATION 3
XBOX 360
"
"The Walking Dead: Episode 4 - Around Every Corner ",2012,"TELLTALE INC.
","IPAD
IPHONE
PLAYSTATION 3
XBOX 360
"
"The Walking Dead: Episode 5 - No Time Left ",2012,"TELLTALE INC.
","IPAD
IPHONE
PLAYSTATION 3
XBOX 360
"
"The Walking Dead: Survival Instinct ",2013,"ACTIVISION PUBLISHING INC.
","PLAYSTATION 3
WII U
WINDOWS
XBOX 360
"
"The Walking Dead ",2013,"TELLTALE INC.
","PS VITA
"
"The Walking Dead ",2012,"TELLTALE INC.
","MACINTOSH
PLAYSTATION 3
WINDOWS
XBOX 360
"
"Walking with Beasts: Operation Salvage ",2001,"BBC WORLDWIDE LTD.
","WINDOWS
"
"Walking With Dinosaurs / Walking With Beasts ",2001,"BBC WORLDWIDE LTD.
","WINDOWS
"
"Walkover ",2003,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Walk?re: Die gro?e Weltkriegsbox ",2008,"KALYPSO MEDIA GMBH
","WINDOWS
"
"Wallace & Gromit Adventures ",2009,"CAPCOM INTERACTIVE INC.
PLAYER X LTD.
","BREW
J2ME
"
"Wallace & Gromit Fun Pack ",1996,"BBC MULTIMEDIA
ROMELIX INTERACTIVE AB
","WINDOWS
WINDOWS 3.X
"
"Wallace & Gromit in Fright of the Bumblebees ",2009,"TELLTALE INC.
","WINDOWS
XBOX 360
"
"Wallace & Gromit in Muzzled! ",2009,"TELLTALE INC.
","WINDOWS
XBOX 360
"
"Wallace & Gromit in Project Zoo ",2003,"ACCLAIM ENTERTAINMENT INC.
BAM! ENTERTAINMENT INC.
BAM! ENTERTAINMENT LTD.
","GAMECUBE
PLAYSTATION 2
WINDOWS
XBOX
"
"Wallace & Gromit in The Bogey Man ",2009,"TELLTALE INC.
","WINDOWS
XBOX 360
"
"Wallace & Gromit in The Last Resort ",2009,"DAEDALIC ENTERTAINMENT GMBH
TELLTALE INC.
","IPAD
WINDOWS
XBOX 360
"
"Wallace & Gromit's Grand Adventures ",2010,"FOCUS HOME INTERACTIVE SAS
TELLTALE INC.
","WINDOWS
"
"Wallace & Gromit: The Curse of the Were-Rabbit ",2005,"KONAMI OF EUROPE GMBH
KONAMI DIGITAL ENTERTAINMENT GMBH
KONAMI DIGITAL ENTERTAINMENT INC.
","PLAYSTATION 2
XBOX
"
"Wallbreaker 2: Reloaded - The Diamond of Zorg ",2006,"IN-FUSIO
","J2ME
"
"Wall-Defender ",1983,"BOMB
","ATARI 2600
"
"Wall-E ",2008,"THQ INC.
","PLAYSTATION 3
WII
XBOX 360
"
"Wall-E ",2008,"1C COMPANY
THQ INC.
","MACINTOSH
PLAYSTATION 2
WINDOWS
"
"Wall Pipe ",1993,"SOLEAU SOFTWARE INC.
","DOS
"
"Walls of Illusion ",1993,"MOTELSOFT
","ATARI ST
"
"Walls of Rome ",1993,"MINDCRAFT SOFTWARE INC.
","DOS
"
"Walls of Rome, Star Legions & Strike Squad ",1995,"COMPUTEC VERLAG GMBH & CO. KG
","DOS
"
"Wall Street ",1988,"LOVELL MARKETING
","ATARI ST
"
"Wall Street Kid ",1989,"SOFEL CO. LTD.
SOFEL CORP.
","NES
"
"Wall Street Tycoon ",1999,"UBI SOFT ENTERTAINMENT SOFTWARE
","WINDOWS
"
"Wall $treet Raider ",1986,"UNKNOWN PUBLISHER{S}
","DOS
WINDOWS
"
"Wall $treet Trader 2000 ",1999,"INTERPLAY PRODUCTIONS INC.
MONTE CRISTO MULTIMEDIA
","WINDOWS
"
"Wall $treet Trader 2001 ",2000,"INFOGRAMES DEUTSCHLAND GMBH
","WINDOWS
"
"Wall $treet Trader 98 ",1998,"VIRGIN INTERACTIVE ENTERTAINMENT [EUROPE] LTD.
MONTE CRISTO MULTIMEDIA
","WINDOWS
"
"Wally ",2003,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Wally Bear and the NO! Gang ",1992,"AMERICAN VIDEO ENTERTAINMENT INC.
","NES
"
"Wally: Land of the Wallows ",2004,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Walt Disney's Alice in Wonderland  ",2000,"NINTENDO OF AMERICA INC.
NINTENDO OF EUROPE GMBH
","GAME BOY COLOR
"
"Walt Disney's The Jungle Book: Mowgli's Wild Adventure ",2000,"UBI SOFT ENTERTAINMENT SOFTWARE
","GAME BOY COLOR
"
"Walt Disney's The Jungle Book: Rhythm n' Groove ",2000,"BUENA VISTA GAMES INC.
UBI SOFT ENTERTAINMENT SOFTWARE
","PLAYSTATION
PLAYSTATION 2
WINDOWS
"
"Walt Disney World Quest Magical Racing Tour ",2000,"ACTIVISION PUBLISHING INC.
ATVI FRANCE SARL
DISNEY INTERACTIVE INC.
EIDOS INTERACTIVE INC.
EIDOS INC.
","DREAMCAST
GAME BOY COLOR
PLAYSTATION
WINDOWS
"
"Walter Payton Football ",1989,"SEGA ENTERPRISES LTD.
SEGA OF AMERICA INC.
","SEGA MASTER SYSTEM
"
"WanChai Connection ",1994,"SEGA ENTERPRISES LTD.
","SEGA SATURN
"
"Wander ",1978,"CODE WORKS
THE
","COMMODORE PET/CBM
"
"Wanderer ",1986,"ELITE SYSTEMS LTD.
ENCORE
PYRAMIDE
PYRAMID SOFTWARE STUDIO
","AMIGA
AMSTRAD CPC
ATARI ST
COMMODORE 64
SINCLAIR QL
ZX SPECTRUM
"
"Wanderer ",1988,"UNKNOWN PUBLISHER{S}
","BROWSER
DOS
LINUX
"
"The Wanderer ",2000,"X MEDIA PUBLISHING
","WINDOWS
"
"Wandering Willows ",2009,"PLAYFIRST INC.
","MACINTOSH
WINDOWS
"
"Wani Wani World ",1992,"KANEKO CO. LTD.
","GENESIS
"
"Wanted ",1989,"SEGA OF AMERICA INC.
","SEGA MASTER SYSTEM
"
"Wanted ",1988,"INFOGRAMES EUROPE SA
PLAYERS SOFTWARE
","AMIGA
AMSTRAD CPC
ATARI ST
COMMODORE 64
ZX SPECTRUM
"
"Wanted: A Wild Western Adventure ",2003,"BRYO SRL
CRIMSON COW GMBH
FOCUS HOME INTERACTIVE SAS
PLANETA DEAGOSTINI INTERACTIVE
REVISTRONIC
RUSSOBIT-M
THE ADVENTURE COMPANY
","WII
WINDOWS
"
"Wanted Dead or Alive ",2003,"AKELLA
BIGBEN INTERACTIVE GMBH
FUSION SOFTWARE
NORDIC SOFTSALES AB
XS GAMES
LLC
","WINDOWS
"
"Wanted: Monty Mole ",1984,"GREMLIN GRAPHICS SOFTWARE LTD.
","ZX SPECTRUM
"
"Wanted!: Monty Mole ",1984,"GREMLIN GRAPHICS SOFTWARE LTD.
","COMMODORE 64
"
"Wanted: Weapons of Fate ",2009,"SPIKE CO. LTD.
WARNER BROS. INTERACTIVE ENTERTAINMENT INC.
","PLAYSTATION 3
WINDOWS
XBOX 360
"
"Wanton Destruction ",2005,"3D REALMS ENTERTAINMENT
","DOS
"
"Wan Wan Aijo Monogatari ",1995,"CASIO COMPUTER CO. LTD.
","CASIO LOOPY
"
"Wan Wan Umi Monogatari: PachiPara PC DX ",2002,"DIGICUBE CO. LTD.
","WINDOWS
"
"W.A.R ",1986,"MARTECH
","AMSTRAD CPC
COMMODORE 64
"
"War 2410 ",1995,"ADVANCED PRODUCTIONS INC.
","SNES
"
"War 3010: The Revolution ",1996,"ADVANCED PRODUCTIONS INC.
","SNES
"
"War-8}! ",1993,"UNKNOWN PUBLISHER{S}
","DOS
"
"War! Age of Imperialism ",2003,"EAGLE GAMES INC.
","LINUX
MACINTOSH
WINDOWS
"
"War Along the Mohawk ",1998,"EMPIRE INTERACTIVE ENTERTAINMENT
","WINDOWS
"
"War and Peace: 1796 - 1815 ",2002,"1C COMPANY
MICRO?DS
","WINDOWS
"
"Warbands: Rise of Baron Muntu ",2008,"STIMULUS RESPONSE GAMES
","WINDOWS
"
"Warbirds ",1991,"ATARI CORPORATION
","LYNX
"
"WarBirds ",1998,"INTERACTIVE MAGIC LTD.
","WINDOWS
"
"Warbirds Extreme: Warriors of the Sky! ",2002,"ABACUS SOFTWARE INC.
","WINDOWS
"
"WarBirds II ",1999,"INTERACTIVE MAGIC LTD.
","WINDOWS
"
"WarBirds III ",2002,"SIMON & SCHUSTER INTERACTIVE
","MACINTOSH
WINDOWS
"
"Warblade ",2003,"EMV SOFTWARE
","MACINTOSH
WINDOWS
"
"The Warbler's Nest ",2010,"ORANGEPEEL SOFTWORKS
","BROWSER
IPAD
IPHONE
"
"WarBreeds ",1998,"RED ORB ENTERTAINMENT
","WINDOWS
"
"War Cars Construction Set ",1987,"FIREBIRD SOFTWARE LTD.
","AMSTRAD CPC
COMMODORE 64
ZX SPECTRUM
"
"War: CD-ROM Power Pack ",1995,"SOFTKEY MULTIMEDIA INC.
","DOS
"
"War Chess ",2003,"INCAGOLD PLC
XS GAMES
LLC
XS GAMES LTD.
","PLAYSTATION 2
WINDOWS
"
"War Collection ",1999,"HASBRO INTERACTIVE INC.
","WINDOWS
"
"The War College: Universal Military Simulator 3 ",1995,"GAMETEK
","FL
"
"WarCommander ",2001,"1C COMPANY
CDV SOFTWARE ENTERTAINMENT AG
HIP INTERACTIVE CORP.
","WINDOWS
"
"War Command Explosion ",1996,"US DREAMS INC.
","DOS
"
"WarCraft Battle Chest ",1996,"BLIZZARD ENTERTAINMENT INC.
","DOS
MACINTOSH
"
"Warcraft II: Battle Chest ",1996,"BLIZZARD ENTERTAINMENT INC.
","DOS
WINDOWS
WINDOWS 3.X
"
"Warcraft II: Battle Chest - Platinum ",1999,"BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft II: Battle.net Edition ",2000,"BLIZZARD ENTERTAINMENT INC.
VIVENDI UNIVERSAL GAMES BRASIL
WENDROS AB
","MACINTOSH
WINDOWS
"
"Warcraft II: Beyond the Dark Portal ",1996,"BLIZZARD ENTERTAINMENT INC.
","DOS
MACINTOSH
"
"Warcraft III: Battle Chest ",2003,"BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft III: Gold Edition ",2005,"BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft III: Reign of Chaos ",2002,"BLIZZARD ENTERTAINMENT EUROPE
BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft III: Reign of Chaos Collector's Edition ",2002,"BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft III: Reign of Chaos Demo Version ",2002,"BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft III: Reign of Chaos Exclusive Gift Set ",2002,"BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft III: The Frozen Throne ",2003,"BLIZZARD ENTERTAINMENT INC.
","MACINTOSH
WINDOWS
"
"Warcraft II: The Dark Saga ",1997,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS VICTOR
TEC TOY IND?STRIA DE BRINQUEDOS S.A.
","PLAYSTATION
SEGA SATURN
"
"Warcraft II: Tides of Darkness ",1995,"BLIZZARD ENTERTAINMENT EUROPE
BLIZZARD ENTERTAINMENT INC.
","DOS
MACINTOSH
"
"Warcraft II: Tides of Darkness Demo Version ",1996,"BLIZZARD ENTERTAINMENT INC.
","DOS
MACINTOSH
"
"WarCraft: Orcs & Humans ",1994,"BLIZZARD ENTERTAINMENT INC.
ELECTRONIC ARTS VICTOR
INTERPLAY PRODUCTIONS LTD.
SOLD OUT SALES & MARKETING LTD.
","DOS
MACINTOSH
PC-98
"
"War Diary ",1997,"CDV SOFTWARE GMBH
","DOS
"
"War Diary: Burma ",2005,"ROVIO MOBILE LTD.
","J2ME
"
"War Diary: Crusader ",2006,"ROVIO MOBILE LTD.
","J2ME
"
"Wardner ",1987,"MENTRIX SOFTWARE INC.
TAITO CORPORATION
VISCO CORPORATION
","ARCADE
GENESIS
"
"The Ward ",2000,"1C COMPANY
ON DECK INTERACTIVE
TAKE-TWO INTERACTIVE SOFTWARE INC.
","WINDOWS
"
"War Eagles ",1989,"COSMI CORPORATION
","DOS
"
"Warehouse ",1979,"ARESCO
COMMODORE EDUCATIONAL SOFTWARE
","COMMODORE 64
COMMODORE PET/CBM
"
"The War Engine ",2001,"MATRIX GAMES LTD.
SHRAPNEL GAMES INC.
","WINDOWS
"
"War Evolved ",2009,"OPSIVE
LLC
","IPHONE
"
"Warfare ",2008,"RONDOMEDIA MARKETING & VERTRIEBS GMBH
","WINDOWS
"
"Warfare 1917 ",2008,"ARMOR GAMES INC.
","BROWSER
"
"War Front: Turning Point ",2007,"10TACLE STUDIOS AG
AKELLA
HELL-TECH
","WINDOWS
"
"Wargame ",1983,"THE RAINBOW
","TRS-80 COCO
"
"Wargame: AirLand Battle ",2013,"FOCUS HOME INTERACTIVE SAS
","WINDOWS
"
"Wargame Construction Set ",1986,"STRATEGIC SIMULATIONS INC.
","AMIGA
ATARI 8-BIT
ATARI ST
COMMODORE 64
DOS
"
"Wargame Construction Set III: Age of Rifles 1846-1905 ",1996,"MINDSCAPE INC.
STRATEGIC SIMULATIONS INC.
","DOS
"
"Wargame Construction Set III: Age of Rifles 1846-1905 - Campaign Disk ",1997,"STRATEGIC SIMULATIONS INC.
","DOS
"
"Wargame Construction Set II: TANKS! ",1994,"STRATEGIC SIMULATIONS INC.
","DOS
"
"Wargame: European Escalation ",2012,"FOCUS HOME INTERACTIVE SAS
","LINUX
MACINTOSH
WINDOWS
"
"Wargame Project ",2012,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Wargamer's Choice: Strategy Six Pack ",2004,"CDV SOFTWARE ENTERTAINMENT AG
","WINDOWS
"
"WarGames ",1998,"MGM INTERACTIVE
","WINDOWS
"
"WarGames  ",1984,"CBS ELECTRONICS
COLECO INDUSTRIES INC.
","ATARI 8-BIT
COLECOVISION
COMMODORE 64
"
"WarGames: DEFCON 1 ",1998,"ELECTRONIC ARTS INC.
MGM INTERACTIVE
","PLAYSTATION
"
"War Games Pack ",1986,"PAXMAN PROMOTIONS LTD.
","BBC MICRO
ELECTRON
"
"War Games Trilogy ",2009,"AVANQUEST SOFTWARE PUBLISHING LTD.
","WINDOWS
"
"Wargasm ",1998,"INFOGRAMES MULTIMEDIA SA
INFOGRAMES INC.
","WINDOWS
"
"War Gods ",1995,"GT INTERACTIVE SOFTWARE CORP.
GT INTERACTIVE SOFTWARE EUROPE LTD.
MIDWAY GAMES INC.
","ARCADE
NINTENDO 64
PLAYSTATION
WINDOWS
"
"Warhammer 40,000: Chaos Gate ",1998,"MINDSCAPE INC.
STRATEGIC SIMULATIONS INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War ",2004,"GAME FACTORY INTERACTIVE LTD.
RUSSOBIT-M
THQ ENTERTAINMENT GMBH
THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War - Anthology ",2006,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War - Dark Crusade ",2006,"AK TRONIC SOFTWARE & SERVICES GMBH
BUKA ENTERTAINMENT
THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War - Game of the Year ",2005,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War Gold Edition ",2005,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II ",2009,"AK TRONIC SOFTWARE & SERVICES GMBH
THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II - Chaos Rising ",2010,"AKELLA
THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II - Complete Pack ",2011,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II - Double Pack - Blue Edition ",2011,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II - Double Pack - Red Edition ",2011,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II Gold Edition ",2010,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II Limited Steelbook Edition ",2009,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II - Retribution ",2011,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War II - Retribution Collector's Edtion ",2011,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War - Imperial Guard Edition ",2010,"THQ ENTERTAINMENT GMBH
","WINDOWS
"
"Warhammer 40,000: Dawn of War Platinum Edition ",2007,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War Sisters of Battle Edition ",2010,"THQ ENTERTAINMENT GMBH
","WINDOWS
"
"Warhammer 40,000: Dawn of War - Soulstorm ",2008,"AK TRONIC SOFTWARE & SERVICES GMBH
BUKA ENTERTAINMENT
THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War Tau Edition ",2010,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War - The Complete Collection ",2008,"BUKA ENTERTAINMENT
THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War - Ultimate Collection ",2012,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Dawn of War - Winter Assault ",2005,"GAME FACTORY INTERACTIVE LTD.
RUSSOBIT-M
THQ ENTERTAINMENT GMBH
THQ INC.
","WINDOWS
"
"Warhammer 40,000: Fire Warrior ",2003,"RUSSOBIT-M
THQ INC.
","PLAYSTATION 2
WINDOWS
"
"Warhammer 40,000: Rites of War ",1999,"STRATEGIC SIMULATIONS INC.
","WINDOWS
"
"Warhammer 40,000: Space Marine ",2011,"AK TRONIC SOFTWARE & SERVICES GMBH
THQ INC.
","PLAYSTATION 3
WINDOWS
XBOX 360
"
"Warhammer 40,000: Space Marine - Chaos Unleashed ",2011,"THQ INC.
","WINDOWS
"
"Warhammer 40,000: Space Marine - Dreadnought ",2012,"THQ INC.
","PLAYSTATION 3
WINDOWS
XBOX 360
"
"Warhammer 40,000: Squad Command ",2007,"THQ INC.
","NINTENDO DS
PSP
"
"Warhammer: Battle for Atluma ",2006,"NAMCO BANDAI GAMES AMERICA INC.
","PSP
"
"Warhammer: Dark Omen ",1998,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTD.
","PLAYSTATION
WINDOWS
"
"Warhammer: Mark of Chaos ",2006,"CENEGA POLAND SP. Z O.O.
DEEP SILVER
NAMCO BANDAI GAMES AMERICA INC.
NAMCO BANDAI GAMES INC.
ND GAMES
","WINDOWS
"
"Warhammer: Mark of Chaos - Battle March ",2008,"DEEP SILVER
NAMCO BANDAI GAMES AMERICA INC.
","XBOX 360
"
"Warhammer: Mark of Chaos - Battle March ",2008,"DEEP SILVER
KOCH MEDIA DEUTSCHLAND GMBH
NAMCO BANDAI GAMES AMERICA INC.
ND GAMES
","WINDOWS
"
"Warhammer: Mark of Chaos Collector's Edition ",2006,"NAMCO BANDAI GAMES AMERICA INC.
ND GAMES
","WINDOWS
"
"Warhammer: Mark of Chaos - Gold Edition ",2008,"DEEP SILVER
","WINDOWS
"
"Warhammer Online: Age of Reckoning ",2008,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS LLC
","MACINTOSH
WINDOWS
"
"Warhammer Online: Age of Reckoning Collector's Edition ",2008,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Warhammer: Shadow of the Horned Rat ",1996,"MINDSCAPE INTERNATIONAL LTD.
MINDSCAPE INC.
STRATEGIC SIMULATIONS INC.
","PLAYSTATION
WINDOWS
WINDOWS 3.X
"
"The Warhammer Universe Strategy Game Collection ",1999,"STRATEGIC SIMULATIONS INC.
","WINDOWS
"
"Warhawk ",2007,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
SONY COMPUTER ENTERTAINMENT INCORPORATED
","PLAYSTATION 3
"
"Warhawk ",1995,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
SONY COMPUTER ENTERTAINMENT INCORPORATED
SONY IMAGESOFT
","PLAYSTATION
PLAYSTATION 3
PSP
WINDOWS
"
"War Hawk ",1986,"FIREBIRD SOFTWARE LTD.
SILVERBIRD SOFTWARE LTD.
","AMSTRAD CPC
ATARI 8-BIT
ATARI ST
COMMODORE 64
"
"Warhazard: Return of Darkness ",2002,"X MEDIA GMBH
","WINDOWS
"
"Warhead ",1990,"MOTION PICTURE HOUSE
","AMIGA
ATARI ST
"
"Warhead ",1991,"WAYFORWARD TECHNOLOGIES
","WINDOWS 3.X
"
"WarHeads ",1997,"IONOS INC.
","WINDOWS
"
"WarHeads SE ",2001,"RETRO64 INC.
","WINDOWS
"
"Wari ",2000,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"War Inc. ",1997,"OCEAN SOFTWARE LTD.
INTERACTIVE MAGIC LTD.
","DOS
"
"The War in Heaven ",1999,"RHINOSOFT INTERACTIVE
VALUSOFT INC.
","WINDOWS
"
"War in Russia ",1984,"STRATEGIC SIMULATIONS INC.
","APPLE II
ATARI 8-BIT
"
"War in the Gulf ",1993,"EMPIRE SOFTWARE
","AMIGA
ATARI ST
DOS
"
"War in the Pacific: The Struggle Against Japan 1941-1945 ",2004,"MATRIX GAMES LTD.
","WINDOWS
"
"War in the South Pacific ",1986,"STRATEGIC SIMULATIONS INC.
","APPLE II
COMMODORE 64
"
